codi_grup;arxiu;codi_arxiu;fons;codi_fons;tipus_unitat;cod_unitat;codi_referencia;unitat_installacio;nivell_descripcio;titol_unitat_documental;cronologia;data_inici;continu-discontinu;data_fi;sense_data;classificacio;codi_classificacio;procedencia;codi_procedencia;serie_cataleg;codi_serie_cataleg;expedient_inicial;expedient_final;descripcio;observacions;reportatge;volum;llogaret;municipi_longitud;municipi_latitud;llogaret_longitud;llogaret_latitud;impremta;diposit_legal;total_objectes_digitals;codi_reprografia;data_publicacio;data_descarrega;enllac_objecte_digital
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;12768;ANC1-886-T-12768;;Unitat d'instal?lació;Expedients d'afiliats, ordenats alfabèticament, de: Abad i Bejarano, Francisco a Cutillas i Atienza, Josep María;1908 - 1938;01-01-1908;-;31-12-1938;N;PS Madrid;06000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 31 unitats documentals = 31 expedients (181 imatges)/

LLENGÜES: Català/Castellà

NOTA DE PRODUCTOR [atribuït pel CDMH]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDÚSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Abad i Bejarano, Francisco a Cutillas i Atienza, Josep María

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados, ordenados alfabéticamente de Abad i Bejarano, Francisco a Cutillas i Atienza, Josep María. Algunos contienen fotografía

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-MADRID,2660,2/
Signatura retorn: Caixa 29, Capsa 174/";"Accés a les imatges: CDMH_PS_MAD_C2660_Exp002/
Unitat d'instal·lació provisional: 174 (1a transferència 2014)/.  .  .";;;;;;;;;;181;1012768.0001 - 1012768.0181;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-12768
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;12807;ANC1-886-T-12807;;Unitat d'instal?lació;Expedients d'afiliats, ordenats alfabèticament, de: Alemany Sentis, Mercé a Eurich Jorba, Maria;01.1908 - 08.1938;01-01-1908;-;31-08-1938;N;PS Madrid;06000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 30 unitats documentals = 30 expedients (149 imatges)/

LLENGÜES: Català/Castellà

NOTA DE PRODUCTOR [atribuït pel CDMH]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDÚSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Alemany Sentis, Mercé a Eurich Jorba, Maria

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados, ordenados alfabéticamente de Alemany Sentis, Mercé a Eurich Jorba, Maria. Contienen fotografías

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-MADRID,2689,1/
Signatura retorn: Caixa 33, Capsa 195/";"Accés a les imatges: CDMH_PS_MAD_C2689_Exp001/
Unitat d'instal·lació provisional: 195 (1a transferència 2014)/.  .  .";;;;;;;;;;149;1012807.0001 - 1012807.0149;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-12807
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;12899;ANC1-886-T-12899;;Unitat d'instal?lació;Expedients d'afiliats, ordenats alfabèticament, de: Perramón Casas, Jaume a Viñas Roca, Pere;1909 - 1938;01-01-1909;-;31-12-1938;N;PS Madrid;06000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 31 unitats documentals = 31 expedients (140 imatges)/

LLENGÜES: Català/Castellà

NOTA DE PRODUCTOR [atribuït pel CDMH]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDÚSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Perramón Casas, Jaume a Viñas Roca, Pere

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados, ordenados alfabéticamente de Perramón Casas, Jaume a Viñas Roca, Pere. Incluyen fotografías

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-MADRID,2650,3/
Signatura retorn: Caixa 28, Capsa 164/";"Accés a les imatges: CDMH_PS_MAD_C2650_Exp003/
Unitat d'instal·lació provisional: 164 (1a transferència 2014)/.  .  .";;;;;;;;;;140;1012899.0001 - 1012899.0140;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-12899
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;12837;ANC1-886-T-12837;;Unitat d'instal?lació;Expedients d'afiliats, ordenats alfabèticament, de: Fábregas Monrás, Emili a Mora Sellarés, Desiderio;09.1909 - 07.1938;01-09-1909;-;31-07-1938;N;PS Madrid;06000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 33 unitats documentals = 33 expedients (147 imatges)/

LLENGÜES: Català/Castellà

NOTA DE PRODUCTOR [atribuït pel CDMH]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDÚSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Fábregas Monrás, Emili a Mora Sellarés, Desiderio

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados, ordenados alfabéticamente de Fábregas Monrás, Emili a Mora Sellarés, Desiderio. Contienen fotografías

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-MADRID,2689,2/
Signatura retorn: Caixa 33, Capsa 195/";"Accés a les imatges: CDMH_PS_MAD_C2689_Exp002/
Unitat d'instal·lació provisional: 195 (1a transferència 2014)/.  .  .";;;;;;;;;;147;1012837.0001 - 1012837.0147;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-12837
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;12718;ANC1-886-T-12718;;Unitat d'instal?lació;Expedients d'afiliats, ordenats alfabèticament, de: Abella i Andreu, Ramón a Cuscuela Fabrés, Josep;1910 - 1938;01-01-1910;-;31-12-1938;N;PS Madrid;06000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 18 unitats documentals = 18 expedients (249 imatges)/

LLENGÜES: Català/Castellà

NOTA DE PRODUCTOR [atribuït pel CDMH]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDÚSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Abella i Andreu, Ramón a Cuscuela Fabrés, Josep

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Abella i Andreu, Ramón a Cuscuela Fabrés, Josep. Contiene fotografías, tarjetas postales y tarjetas de visita

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-MADRID,2691,1/
Signatura retorn: Caixa 33, Capsa 197/";"Accés a les imatges: CDMH_PS_MAD_C2691_Exp001/
Unitat d'instal·lació provisional: 197 (1a transferència 2014)/.  .  .";;;;;;;;;;249;1012718.0001 - 1012718.0249;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-12718
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;12797;ANC1-886-T-12797;;Unitat d'instal?lació;Expedients d'afiliats, ordenats alfabèticament, de: Alamanay Vilá, Francisco a Durán Casauga, Amalia;1910 - 1938;01-01-1910;-;31-12-1938;N;PS Madrid;06000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 28 unitats documentals = 28 expedients (190 imatges)/

LLENGÜES: Català/Castellà

NOTA DE PRODUCTOR [atribuït pel CDMH]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDÚSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Alamanay Vilá, Francisco a Durán Casauga, Amalia

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados, ordenados alfabéticamente de Alamanay Vilá, Francisco a Durán Casauga, Amalia. Incluye fotografías

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-MADRID,2692,1/
Signatura retorn: Caixa 33, Capsa 198/";"Accés a les imatges: CDMH_PS_MAD_C2692_Exp001/
Unitat d'instal·lació provisional: 198 (1a transferència 2014)/.  .  .";;;;;;;;;;190;1012797.0001 - 1012797.0190;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-12797
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;12743;ANC1-886-T-12743;;Unitat d'instal?lació;Expedients d'afiliats, ordenats alfabèticament, de: Espanyol i Güell, Pere a Grané i Forasté, Josep;1910 - 1938;01-01-1910;-;31-12-1938;N;PS Madrid;06000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 23 unitats documentals = 23 expedients (186 imatges)/

LLENGÜES: Català/Castellà

NOTA DE PRODUCTOR [atribuït pel CDMH]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDÚSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Espanyol i Güell, Pere a Grané i Forasté, Josep

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Espanyol i Güell, Pere a Grané i Forasté, Josep. Contiene fotografías

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-MADRID,2695,2/
Signatura retorn: Caixa 34, Capsa 201/";"Accés a les imatges: CDMH_PS_MAD_C2695_Exp002/
Unitat d'instal·lació provisional: 201 (1a transferència 2014)/.  .  .";;;;;;;;;;186;1012743.0001 - 1012743.0186;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-12743
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;12761;ANC1-886-T-12761;;Unitat d'instal?lació;Expedients d'afiliats, ordenats alfabèticament, de: Polls Otín, Juan a Urquizo Segura, Juli;1910 - 1939;01-01-1910;-;31-12-1939;N;PS Madrid;06000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 23 unitats documentals = 23 expedients (171 imatges)/

LLENGÜES: Català/Castellà

NOTA DE PRODUCTOR [atribuït pel CDMH]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDÚSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Polls Otín, Juan a Urquizo Segura, Juli

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Polls Otín, Juan a Urquizo Segura, Juli. Contiene fotografías

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-MADRID,2687,4/
Signatura retorn: Caixa 32, Capsa 193/";"Accés a les imatges: CDMH_PS_MAD_C2687_Exp004/
Unitat d'instal·lació provisional: 193 (1a transferència 2014)/.  .  .";;;;;;;;;;171;1012761.0001 - 1012761.0171;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-12761
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;12728;ANC1-886-T-12728;;Unitat d'instal?lació;Expedients d'afiliats, ordenats alfabèticament, de: Alaix Torres, César a Cruset i Cruset, Josep;1911 - 1938;01-01-1911;-;31-12-1938;N;PS Madrid;06000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 24 unitats documentals = 24 expedients (241 imatges)/

LLENGÜES: Català/Castellà

NOTA DE PRODUCTOR [atribuït pel CDMH]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDÚSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Alaix Torres, César a Cruset i Cruset, Josep

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Alaix Torres, César a Cruset i Cruset, Josep. Contiene fotografías y  tarjetas de visita

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-MADRID,2695,1/
Signatura retorn: Caixa 34, Capsa 201/";"Accés a les imatges: CDMH_PS_MAD_C2695_Exp001/
Unitat d'instal·lació provisional: 201 (1a transferència 2014)/.  .  .";;;;;;;;;;241;1012728.0001 - 1012728.0241;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-12728
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;12787;ANC1-886-T-12787;;Unitat d'instal?lació;Expedients d'afiliats, ordenats alfabèticament, de: Aguado i Petri, Lluis a Foguet Pou, Joan;03.09.1911 - 21.11.1937;03-09-1911;-;21-11-1937;N;PS Madrid;06000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 28 unitats documentals = 28 expedients (359 imatges)/

LLENGÜES: Català

NOTA DE PRODUCTOR [atribuït pel CDMH]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDÚSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Aguado i Petri, Lluis a Foguet Pou, Joan

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados, ordenados alfabéticamente de Aguado i Petri, Lluis a Foguet Pou, Joan. Incluyen fotografías

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-MADRID,2651,1/
Signatura retorn: Caixa 28, Capsa 165/";"Accés a les imatges: CDMH_PS_MAD_C2651_Exp001/
Unitat d'instal·lació provisional: 165 (1a transferència 2014)/.  .  .";;;;;;;;;;359;1012787.0001 - 1012787.0359;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-12787
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;12851;ANC1-886-T-12851;;Unitat d'instal?lació;Expedients d'afiliats, ordenats alfabèticament, de: Gallart i Monés, Antoni a Vila Muslé, Ramón;20.11.1911 - 06.1937;20-11-1911;-;30-06-1937;N;PS Madrid;06000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 39 unitats documentals = 39 expedients (392 imatges)/

LLENGÜES: Català

NOTA DE PRODUCTOR [atribuït pel CDMH]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDÚSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Gallart i Monés, Antoni a Vila Muslé, Ramón

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados, ordenados alfabéticamente de Gallart i Monés a Vila Muslé, Ramón. Incluyen fotografías

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-MADRID,2651,2/
Signatura retorn: Caixa 28, Capsa 165/";"Accés a les imatges: CDMH_PS_MAD_C2651_Exp002/
Unitat d'instal·lació provisional: 165 (1a transferència 2014)/.  .  .";;;;;;;;;;392;1012851.0001 - 1012851.0392;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-12851
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;12910;ANC1-886-T-12910;;Unitat d'instal?lació;Expedients d'afiliats, ordenats alfabèticament, de: Rodríguez i Solans, Joan a Vives Buch, María Teresa;1912 - 1938;01-01-1912;-;31-12-1938;N;PS Madrid;06000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 24 unitats documentals = 24 expedients (159 imatges)/

LLENGÜES: Català/Castellà

NOTA DE PRODUCTOR [atribuït pel CDMH]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDÚSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Rodríguez i Solans, Joan a Vives Buch, María Teresa

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados, ordenados alfabéticamente de Rodríguez i Solans, Joan a Vives Buch, María Teresa. Incluyen fotografías

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-MADRID,2692,3/
Signatura retorn: Caixa 33, Capsa 198/";"Accés a les imatges: CDMH_PS_MAD_C2692_Exp003/
Unitat d'instal·lació provisional: 198 (1a transferència 2014)/.  .  .";;;;;;;;;;159;1012910.0001 - 1012910.0159;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-12910
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;12772;ANC1-886-T-12772;;Unitat d'instal?lació;Expedients d'afiliats, ordenats alfabèticament, de: Abella Acsensi, Antoni a Gutiérrez i Campos, Carles;1913 - 1938;01-01-1913;-;31-12-1938;N;PS Madrid;06000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 29 unitats documentals = 29 expedients (332 imatges)/

LLENGÜES: Català/Castellà

NOTA DE PRODUCTOR [atribuït pel CDMH]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDÚSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Abella Acsensi, Antoni a Gutiérrez i Campos, Carles

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados, ordenados alfabéticamente de Abella Acsensi, Antoni a Gutiérrez i Campos, Carles. Algunos contienen fotografía

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-MADRID,2625,1/
Signatura retorn: Caixa 27, Capsa 155/";"Accés a les imatges: CDMH_PS_MAD_C2625_Exp001/
Unitat d'instal·lació provisional: 155 (1a transferència 2014)/.  .  .";;;;;;;;;;332;1012772.0001 - 1012772.0332;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-12772
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;12829;ANC1-886-T-12829;;Unitat d'instal?lació;Expedients d'afiliats, ordenats alfabèticament, de: Díaz Miota, Vicens a Viladot i Pérez, Jaume;1913 - 1938;01-01-1913;-;31-12-1938;N;PS Madrid;06000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 33 unitats documentals = 33 expedients (325 imatges)/

LLENGÜES: Català/Castellà

NOTA DE PRODUCTOR [atribuït pel CDMH]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDÚSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Díaz Miota, Vicens a Viladot i Pérez, Jaume

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados, ordenados alfabéticamente de Díaz Miota, Vicens a Viladot i Pérez, Jaume. Algunos contienen fotografía

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-MADRID,2649,2/
Signatura retorn: Caixa 28, Capsa 163/";"Accés a les imatges: CDMH_PS_MAD_C2649_Exp002/
Unitat d'instal·lació provisional: 163 (1a transferència 2014)/.  .  .";;;;;;;;;;325;1012829.0001 - 1012829.0325;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-12829
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;12758;ANC1-886-T-12758;;Unitat d'instal?lació;Expedients d'afiliats, ordenats alfabèticament, de: Parés i Pérez, Manuel a Vivet i Petit, Joan;1913 - 1937;01-01-1913;-;31-12-1937;N;PS Madrid;06000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 27 unitats documentals = 27 expedients (272 imatges)/

LLENGÜES: Català/Castellà

NOTA DE PRODUCTOR [atribuït pel CDMH]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDÚSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Parés i Pérez, Manuel a Vivet i Petit, Joan

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Parés i Pérez, Manuel a Vivet i Petit, Joan. Contiene fotografías y tarjetas postales

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-MADRID,2691,3/
Signatura retorn: Caixa 33, Capsa 197/";"Accés a les imatges: CDMH_PS_MAD_C2691_Exp003/
Unitat d'instal·lació provisional: 197 (1a transferència 2014)/.  .  .";;;;;;;;;;272;1012758.0001 - 1012758.0272;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-12758
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;12788;ANC1-886-T-12788;;Unitat d'instal?lació;Expedients d'afiliats, ordenats alfabèticament, de: Aguilar i García, Antoni a Cuevas Pérez, Pascual;1913 - 1938;01-01-1913;-;31-12-1938;N;PS Madrid;06000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 42 unitats documentals = 42 expedients (270 imatges)/

LLENGÜES: Català/Castellà

NOTA DE PRODUCTOR [atribuït pel CDMH]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDÚSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Aguilar i García, Antoni a Cuevas Pérez, Pascual

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados, ordenados alfabéticamente de Aguilar i García, Antoni a Cuevas Pérez, Pascual. Algunos contienen fotografía

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-MADRID,2649,1/
Signatura retorn: Caixa 28, Capsa 163/";"Accés a les imatges: CDMH_PS_MAD_C2649_Exp001/
Unitat d'instal·lació provisional: 163 (1a transferència 2014)/.  .  .";;;;;;;;;;270;1012788.0001 - 1012788.0270;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-12788
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;12801;ANC1-886-T-12801;;Unitat d'instal?lació;Expedients d'afiliats, ordenats alfabèticament, de: Albi Palacio, Francesc a Durán Pons, Joan;1913 - 1938;01-01-1913;-;31-12-1938;N;PS Madrid;06000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 35 unitats documentals = 35 expedients (186 imatges)/

LLENGÜES: Català/Castellà

NOTA DE PRODUCTOR [atribuït pel CDMH]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDÚSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Albi Palacio, Francesc a Durán Pons, Joan

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados, ordenados alfabéticamente de Albi Palacio, Francesc a Durán Pons, Joan. Incluyen fotografías

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-MADRID,2650,1/
Signatura retorn: Caixa 28, Capsa 164/";"Accés a les imatges: CDMH_PS_MAD_C2650_Exp001/
Unitat d'instal·lació provisional: 164 (1a transferència 2014)/.  .  .";;;;;;;;;;186;1012801.0001 - 1012801.0186;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-12801
